seller_id,total_orders,total_revenue,avg_order_value,late_delivery_rate,avg_review_score,total_product_value,total_freight_value
b2479f944e1b90cf8a5de1bbfde284d6,144,11056.31,76.78,0.1458,3.33,5298.38,2444.98
0d83f8e03188682112cc0d93523705cc,8,2288.81,286.1,0.5,2.75,696.26,124.31
71dc18fd8cbf5fd77f45dd8b427abb34,9,3398.24,377.58,0,5,1080,149.4
f4c4daa86e30c7e5a553a8d518ac03a5,22,6324.5,287.48,0.0909,3.91,7395.17,403.78
41ab63a91b8b264e8c8780368bf1dd5b,13,3735.66,287.36,0,4.23,2571.95,302.27
e48cc16ab70bfa09e1401740dce0b3d7,17,2088.15,122.83,0.1176,3.24,1084.83,326.3
b74d1c09cb380e1d03a6f859c6f4224b,38,4361.7,114.78,0.1579,4.24,2174.61,809.97
9dda5bbacd45e18d6485fee649205d09,22,4120.37,187.29,0.0909,4.23,1912.6,506.73
34d1ca11b242c0fee2c834ae8d788566,42,14813.64,352.71,0,4.32,13662.59,999.48
8d79c8a04e42d722a75097ce5cbcf2ef,34,3819.05,112.33,0.1471,4.56,2869.64,836.53
db4350fd57ae30082dec7acbaacc17f9,148,6620.4,44.73,0.0405,4.16,3363.2,2115.07
f262cbc1c910c83959f849465454ddd3,218,14803.32,67.91,0.0872,4.03,10449.72,2580.37
efcd8d2104f1a05d028af7bad20d974b,57,4454.78,78.15,0.0175,4.19,2724.75,1002.13
bd4889b5e9133b35b66e42a8665cea5c,51,8817.86,172.9,0,4.54,8293.4,1209.02
4a3ccda38b2129705f3fb522db62ca31,78,24138.43,309.47,0.0897,3.86,18458.69,1434.31
da8622b14eb17ae2831f4ac5b9dab84a,1656,276093.09,166.72,0.0694,4.08,170885.17,26707.23
d66c305afaec317ebee552073a674429,45,6133.37,136.3,0.0222,4.53,4156.49,1123.43
06532f10282704ef4c69168b914b77be,8,11176.65,1397.08,0,4.63,9827.95,632.8
e24d3429d294b2eb200b064ebb035879,22,2757.72,125.35,0.0455,4.14,1878.58,372.12
669ae81880e08f269a64487cfb287169,189,21208.25,112.21,0.037,4.13,13399.87,3416.78
01fdefa7697d26ad920e9e0346d4bd1b,134,18075.39,134.89,0.0597,4.38,15118.13,2810.64
3c7c4a49ec3c6550809089c6a2ca9370,183,7778.78,42.51,0.071,3.39,6333.34,1994.87
6338ea67c41078a46ad99cc009654956,44,4095.72,93.08,0,4.61,2286.09,924.3
8a432f4e5b471f8da497d7dc517666e2,113,12218.66,108.13,0.0619,4.24,8136,2104.05
db2956745b3a8e9f3785c99f34b5d25e,46,9673.85,210.3,0.1087,3.8,8261,947.26
4c8b8048e33af2bf94f2eb547746a916,23,3893.26,169.27,0.1304,3.48,1882.45,385.43
325f3178fb58e2a9778334621eecdbf9,47,2547.09,54.19,0,4.47,995.8,463.52
966cb4760537b1404caedd472cc610a5,68,48551.82,714,0.0294,4.12,46528.25,1516.86
3785b653b1b82de85ab47dd139938091,32,3192.03,99.75,0,4.75,2056.3,607.92
ea67327e24487bdfac5fbfa37ea124df,35,8397.81,239.94,0.0286,3.54,6467.5,964.7
dbd66278cbfe1aa1000f90a217ca4695,124,8838.73,71.28,0.0484,4.55,5693.6,1840.74
18e694e0e48ed6f7aa3f24aade5fd697,37,1494.25,40.39,0.027,4.65,761.51,543.55
559d56f3b8f0bc2e5a9a62fe2ce2a39f,2,433.72,216.86,0.5,2.5,385,48.72
33a6f4b1e7cdc205511e76ba1b6e0186,133,17240.69,129.63,0.015,4.35,10787.95,2011.62
834f3294fba9f932f56edc879193f925,67,44367.38,662.2,0.0597,4.52,40656.5,4390.32
25be943a321c8938947bdaabca979a90,3,574.63,191.54,0,4.33,479,95.63
b76dba6c951ab00dc4edf0a1aa88037e,171,5420.13,31.7,0.0292,4.2,2613.74,2338.79
c6bda72e4dbf5c5866b13cb1810c6d03,60,15739.78,262.33,0.0333,4.38,14169.28,1153.76
6e864f5c4669eff3d98140a07cc50202,13,932.36,71.72,0.0769,4.46,740.59,191.77
b499c00f28f4b7069ff6550af8c1348a,184,20619.43,112.06,0.1196,4.22,10242.16,2539.66
d05ae8f7a5bd1d2a690a44cd079e4e27,81,15657.12,193.3,0.0864,3.79,13436,1157.74
5b179e9e8cc7ab6fd113a46ca584da81,38,6565.92,172.79,0.0789,3.54,5473.3,695.19
a72c2f59332659e361d647515c698798,6,1246.75,207.79,0,4.83,802.9,131.03
31da954dc0855f2495c6310f70a2f931,30,6379.93,212.66,0.1,4.23,4583,449.71
827f8f69dfa529c561901c4f2e0f332f,111,6870.42,61.9,0.0901,4.22,3623.69,1676.13
1ca7077d890b907f89be8c954a02686a,128,20147.47,157.4,0.1953,2.26,12623.64,1530.31
813348c996469b40f2e028d5429d3495,197,18359.02,93.19,0.0457,3.99,10931.33,3508.2
79ebd9a61bac3eaf882805ed4ecfa12a,145,20962.5,144.57,0.0552,3.99,15272.59,4186.45
cd06602b43d8800bd0afad514919d35c,56,5165.3,92.24,0.0357,3.77,2633.8,777.28
c1ed9e3daf6154542826a6996af0fb8c,16,3401.45,212.59,0.3125,4.63,757.5,292.57
da7039f29f90ce5b4846ffc0fcc93beb,18,1873.76,104.1,0.0556,4.56,1259.1,244.45
7d456afc660226829370f3173d14520c,94,25016.39,266.13,0.0532,4.3,8706.25,1535.55
562fc2f2c2863ab7e79a9e4388a58a14,265,15673.42,59.14,0.034,4.25,8659.25,4224.96
709e16e2b25c7474d980076c6bfc4806,85,10448.34,122.92,0.0235,4.51,5548.7,1304.74
5b2e94f2c22b39ccc24d34ad0f669672,10,1446.94,144.69,0.1,4.9,949.78,390.36
4305fe92735c8a43d154ff6dd2b8d927,19,3628.86,190.99,0,4.11,2606.1,393.54
ececbfcff9804a2d6b40f589df8eef2b,111,9761.97,87.95,0.0901,4.15,7279.94,1990.65
30829ded4523ab9224b93bc49a62c95f,31,16565.89,534.38,0.0323,3.58,6911.71,638
33576ec5412fb5905d876f12f33bfde6,34,3592.05,105.65,0.0294,4.03,2896,602.25
2dee2ce60de9709b1a24083217181a1f,56,10203.79,182.21,0.0357,4.38,7927.5,2098.61
acce39e832338debb07b02385cde5967,44,5974.26,135.78,0,4.48,4748.1,1175.56
2b1a40c1daabc6ca280c4b815c101841,33,26287,796.58,0.0303,3.79,12342.6,1833.14
527801b552d0077ffd170872eb49683b,96,20966.24,218.4,0.125,4.42,18856.4,2169.24
dc64d75cc406bb0697be983831430e60,4,905.55,226.39,0,4.75,813,92.55
3df020b72d3d44b3af9d110fa3940b65,109,17550.45,161.01,0.1101,4.03,5439.1,1835.95
72c5da29406b4234927b81855e7b64f6,31,12723.05,410.42,0.0323,4.13,11798.69,853.78
1900267e848ceeba8fa32d80c1a5f5a8,575,58888.52,102.41,0.0957,3.89,27185.03,8816.12
1464afc72f696af775557a821c2e253f,31,1578.46,50.92,0.0323,4.13,1079.26,462.69
51702dc2a3e106c76dbff722b5bf0726,14,3663.8,261.7,0,4.36,2705.1,581.94
f84fa566034f5e8e880a07ec624c56af,101,7685.34,76.09,0.1188,4.31,5053.81,1219.14
00fc707aaaad2d31347cf883cd2dfe10,142,28262.63,199.03,0.0423,3.74,13409.9,2396.8
5dceca129747e92ff8ef7a997dc4f8ca,362,131860.42,364.26,0.0746,4,119590.53,14224.37
4bf2f4ee540798a61f9636d12cd9cc80,30,5899.07,196.64,0.0333,4.17,4995.56,505.45
e9d99831abad74458942f21e16f33f92,157,9830.76,62.62,0.0955,3.87,5178.92,2061.97
8cc6a0e5738e61a87b03c78b2ba9db4b,25,15318.3,612.73,0.08,4.44,13367.6,518.73
5a8e7d5003a1f221f9e1d6e411de7c23,180,25094.9,139.42,0.0611,4.19,11102,2679.46
a4b6b9b992b46e9ef863637af96e04bc,8,9123.84,1140.48,0.125,3.75,5293,209.84
213b25e6f54661939f11710a6fddb871,196,27660.03,141.12,0.1071,3.85,15715.45,3472.22
65febd49fd28ec955651299159b1f527,44,6213.15,141.21,0.0455,4.16,4778.65,1052.91
a3a38f4affed601eb87a97788c949667,273,35856.67,131.34,0.044,4.42,27533.5,5432.69
aaed1309374718fdd995ee4c58c9dfcd,111,12901.22,116.23,0.027,4.05,9345.45,2314.28
0adac9fbd9a2b63cccaac4f8756c1ca8,141,31112.67,220.66,0.0496,4.02,15752.9,2495.47
f4a04f7be452aa3bb31760bf00055dd0,19,1553.95,81.79,0.0526,4.68,1362,250.57
36a968b544695394e4e9d7572688598f,166,10261.9,61.82,0.0422,3.75,7103.45,2203.57
a888faf2d1baececa6baf9c3d603ee1f,54,19089.75,353.51,0.1481,4.11,17564.8,1107.95
282f23a9769b2690c5dda22e316f9941,112,12880.75,115.01,0.0446,4.32,6632.24,1906.69
817245bcc3badd82bbd222e0366951a6,44,11849.09,269.3,0.0227,4.15,5345.6,699.23
070d165398b553f3b4b851c216b8a358,45,6564.19,145.87,0.1111,3.75,4858.56,1225.43
ad273c9eb54ecb4532de4bf75bae9e4e,12,1290.91,107.58,0,3.92,734,203.17
8f2ce03f928b567e3d56181ae20ae952,173,36500.32,210.98,0.1445,4.11,21313.1,3769.85
cac876b37d3abcd6bd76caca30277996,35,4649.63,132.85,0.1429,4.56,2712.57,808.55
3c03b12bab54d8b37d79d914bfdb1aa0,43,6534.03,151.95,0.1628,3.88,4236.34,683.43
06579cb253ecd5a3a12a9e6eb6bf8f47,71,8295.63,116.84,0.1549,3.8,4657.3,1432.3
d1582f4043306e6b91afa6a8a884f898,9,1121.92,124.66,0.1111,4.11,990,131.92
4830e40640734fc1c52cd21127c341d4,216,14226.8,65.86,0.0648,4.19,9594.48,3069.46
ce248b21cb2adc36282ede306b7660e5,67,16134.05,240.81,0.1045,4.27,14639.96,1960.74
ac3508719a1d8f5b7614b798f70af136,104,15559.69,149.61,0.0288,4.65,12655.84,3014.74
b1204cfda1d4948679db3cfc0d3cb95c,6,511.25,85.21,0,4.33,411.2,100.05
0bf0150d5b9d60d9cd2906003332f085,64,14181.92,221.59,0.1875,3.75,5879.4,1135.5
9d5a9018aee56acb367ba9c3f05d1d6a,85,17091.61,201.08,0.0118,4.48,10946.95,1907.69
b2ac621f0d0322434d04a12b078b9369,30,10747.34,358.24,0.1,4.4,9575.5,781.39
d2374cbcbb3ca4ab1086534108cc3ab7,687,62579,91.09,0.048,3.64,23505.76,10416.93
5c243662ce92d84573bfaff24c3e3700,102,35769.63,350.68,0.0294,4.13,33388.92,1811.37
9616352088dcf83a7c06637f4ebf1c80,99,8452.92,85.38,0,4.28,5762.9,1797
6f892e20a171e98efe17fdb971ff319b,50,9245.65,184.91,0.08,3.9,6049,857.49
3361277dc30b7cccdb0c286b24219756,42,9204.48,219.15,0.119,4.21,3905.05,635.85
1bb2bdb95f4841f1bba2c0d2cd83d3c9,87,6339.4,72.87,0.069,4.57,5012.13,1178.57
4391ea5c5990502176a1dcda44a2373d,5,4856.22,971.24,0,4.8,2349,135.3
9c7fd21e0aa159b20da593371f08ff7c,8,1133.52,141.69,0.125,3.38,798.3,123.5
0bae85eb84b9fb3bd773911e89288d54,153,12263.76,80.16,0.0065,4.22,7704.85,3099.12
8160255418d5aaa7dbdc9f4c64ebda44,439,72457.24,165.05,0.1754,3.86,48188.89,8053.28
2199e7fe213c16213bf5d6a7eadc9a5d,32,6560.53,205.02,0.0313,4.44,3846.89,570.05
f46490624488d3ff7ce78613913a7711,89,8977.36,100.87,0.1124,3.57,5768.75,1731.28
3afc536624bc2e65bddfb5db33cc01f3,6,419.07,69.85,0.1667,3.5,312,107.07
7722b1df1b0e383e000397b2c11e3e19,150,11685.06,77.9,0.0267,4.19,7251.08,2137.37
4324dd16853115efb0fd9d0d131ba6f4,19,2478.32,130.44,0.0526,4.32,1131.25,340.11
6481e96574816ead57975da2c0f6d80d,57,6470.68,113.52,0.0175,4.35,4122.9,1435.82
1d1bbb8ac1581824986f582583fff01d,5,226.47,45.29,0.2,3.8,198.87,73.29
59fb871bf6f4522a87ba567b42dafecf,132,23980.04,181.67,0.0606,4.29,22127.53,2137.82
98dac6635aee4995d501a3972e047414,205,26444.3,129,0.0439,3.95,4544.34,2579.79
04aba03279157f6d4e0fe8ccaf21963c,15,2735.23,182.35,0.0667,4.53,2416,319.23
eed78ac17f7f795a19a709745f00cd4e,58,17683.01,304.88,0,3.4,4469.1,871.82
fdb9095204a334cd8872252ffec6f2db,64,17056.35,266.51,0.0469,4.16,8532,1188.7
ef990a83bbea832f36ebe81376335aa8,44,6789.81,154.31,0.25,3.66,4642.59,914.65
1127b7f2594683f2510f1c2c834a486b,135,13882.59,102.83,0.0593,4.22,6985.89,1882.89
594f9aaa48e5bf431f011ddc5669b0d5,42,4548.03,108.29,0.0238,4.52,3633.4,1012.74
aafe36600ce604f205b86b5084d3d767,153,12262.52,80.15,0.0392,4.41,10745.2,2801.3
77a515caa36327151d1cc6c32a9f00e1,26,2613.58,100.52,0.1154,4.42,2217.39,396.19
7b07b3c7487f0ea825fc6df75abd658b,98,11334.81,115.66,0.0408,4.41,9494.21,1317.87
f7ba60f8c3f99e7ee4042fdef03b70c4,245,88320.55,360.49,0.1633,4.22,73055,4617.02
bc47d5d1490df2b36add65d733eafaba,22,1676.47,76.2,0.0909,3.55,929.8,372.06
d25aa0aaacb370e912f8cf6efeba38b3,22,4760.15,216.37,0.0455,4.55,2772.34,738.06
80e6699fe29150b372a0c8a1ebf7dcc8,108,14421.26,133.53,0.037,4.41,15812.48,2864.42
6061155addc1e54b4cfb51c1c2a32ad8,35,17853.67,510.1,0.0286,4.71,15909.4,918.05
d5ba419e26d246a0719437cf37d9b46d,37,4562.9,123.32,0.1892,3.92,4499.5,555.69
f22a247b79dd22ecd91dc8e3b2a1b07c,9,574.84,63.87,0.3333,3.67,479.93,150.13
ea00f977a203ff88adf7057cb7806998,18,558.02,31,0.1111,4.28,381.73,176.29
1838dd9b8977065acf51d95e0053ea7a,65,4462.69,68.66,0.0462,4.34,2750.5,1212.79
54065e9aef7e9e9c2dc23b7594db021a,12,7321.78,610.15,0,4.33,7079,242.78
a6fe7de3d16f6149ffe280349a8535a0,63,3724.58,59.12,0.127,4.13,3553.7,882.36
7d76b645482be4a332374e8223836592,194,7218.04,37.21,0.1031,3.95,3977.18,2641.37
51e4e89242cbb846c2deff3dc015650e,18,1175.75,65.32,0,4.56,950.38,442.69
710e3548e02bc1d2831dfc4f1b5b14d4,139,28051.5,201.81,0.0432,3.47,22969.23,3796.68
3078096983cf766a32a06257648502d1,62,11506.71,185.59,0.0484,4.31,8030.83,1397.41
4e17c65a516f69d023a2ae78b84f28d6,74,10705.12,144.66,0.1081,4.08,7639.26,1155.54
c092292535a57dacd95a8765f5518f87,1,143.98,143.98,0,5,125,18.98
52562a9f449c3dc3d53f5f5b9ed74903,14,3710.64,265.05,0,4.79,3266.6,444.04
1b7e5006cb25dd23ce8686691013b121,11,2785.96,253.27,0.1818,4.36,2636.74,149.22
48162d548f5b1b11b9d29d1e01f75a61,96,43782.27,456.07,0.0208,3.85,20959.59,2187.88
b4ffb71f0cb1b1c3d63fad021ecf93e1,183,13413.6,73.3,0.0219,4.05,7086.28,2728.59
e0a366315b1b726b6c7832d664c0f530,51,11490.68,225.31,0.0392,4.33,7400.09,745.08
a7f13822ceb966b076af67121f87b063,85,18369.46,216.11,0.0588,3.49,12247.65,2997.39
439a47cc365d6e3bd526812ea9de3c29,13,3349.47,257.65,0.1538,4,1186.5,224.43
080199a181c46c657dc5aa235411be3b,84,17035.9,202.81,0.0238,4.61,14683.69,1050.13
ffff564a4f9085cd26170f4732393726,8,474.35,59.29,0,3.25,359,115.35
478bfe564db21eeb44386606aa30b650,3,230.8,76.93,0,4.67,182.7,48.1
4b9750c8ad28220fe6702d4ecb7c898f,229,19985.01,87.27,0.0742,4.32,16200.6,3465.89
d71d863e5ef30d94e440c11be17dcd8f,30,12028.29,400.94,0.1,3.57,9246.9,673.19
6860153b69cc696d5dcfe1cdaaafcf62,85,6764.1,79.58,0.0824,4.17,3843.6,1508.83
b01c2b7b8599b325103ebcddc67413e1,4,242.12,60.53,0,4.75,169.45,72.67
5bc55dbe2f12b6af6d83ed46023e0dc8,21,5605.26,266.92,0.1905,2.33,2992.1,417.28
252e76235acb79183cfca6e34f13337d,4,641.95,160.49,0,3.75,261.2,60.57
f0b47fbbc6dee9aafe415a6e33051b3f,88,8523.78,96.86,0.0909,4.26,3866.89,1364.98
17f51e7198701186712e53a39c564617,63,67584.27,1072.77,0.0794,4.37,49829,10165.25
2a61c271b1ac763450d846849783e922,22,4220.84,191.86,0.1364,3.68,1486.77,482.27
7ddcbb64b5bc1ef36ca8c151f6ec77df,363,64804.29,178.52,0.0771,3.95,58967.37,8339.6
2a261b5b644fa05f4f2700eb93544f2c,84,17055.5,203.04,0.2262,3.35,5540,2088.35
1b8356dabde1d35e17cef975c3f82730,65,5209.91,80.15,0.0154,4.09,3686.35,1037.31
2aa3443d7bf9d9bb11133f420d75e083,11,781.12,71.01,0.2727,3.18,676.9,142.67
1996942dc085d7773ba77a529b163cd0,9,2853.69,317.08,0,4.22,2383.52,185.28
95ec4458365c4d11f452ccf538377619,31,3259.81,105.16,0.0323,4.27,1866.76,436.67
4200ddf1967c5e41e48db62bc6d4b5ac,43,3758.66,87.41,0.0233,4.24,751.7,503.16
de722cd6dad950a92b7d4f82673f8833,384,85516.09,222.7,0.0391,4.16,56125.7,9819.3
95e03ca3d4146e4011985981aeb959b9,206,17364.44,84.29,0.0291,3.97,11842.22,3521.03
1835b56ce799e6a4dc4eddc053f04066,568,74971.8,131.99,0.1056,3.63,34034.63,8891.94
157c3e4b42f81ac4a44e8b1ca2fe9876,33,5910.02,179.09,0.0606,3.91,2561.5,634.28
2a1348e9addc1af5aaa619b1a3679d6b,51,4479.78,87.84,0.2941,3.04,2697.4,727.37
5f5b43b2bffa8656e4bc6efeb13cc649,29,4892.68,168.71,0.0345,4.45,3677.2,555.45
e49c26c3edfa46d227d5121a6b6e4d37,41,4887.1,119.2,0,4.59,4164.04,1329.86
3cfa1358a6caa965278721344c8d76f2,5,3221.53,644.31,0,4.8,3140.28,81.25
66922902710d126a0e7d26b0e3805106,162,19009.68,117.34,0.0679,4.48,14938.3,3329.88
8b9d6eec4a7eb7d0f9d579ce0b38324d,52,7221.92,138.88,0.1538,4.12,4159.55,1667.3
718539d38d07dd351c76db862760e2e2,44,2620.94,59.57,0,4.5,1293,653.49
f12ff17ad8bbf01ec5c33b17e506649b,30,6728.88,224.3,0.1667,3.67,6387,714.26
63b464dbf392c7b80d12d932fa7cafed,50,8313.02,166.26,0.04,3.82,8650,1075.88
b92e3c8f9738272ff7c59e111e108d7c,76,13348.89,175.64,0.0263,4.12,8790.49,2542.99
bacb1f0ed56ad24198f5810d2b3fe9a5,38,6929.51,182.36,0.0263,4.32,6078.05,769.65
062ce95fa2ad4dfaedfc79260130565f,61,10672.15,174.95,0.0328,4.05,7562.9,1210.39
d4e12e7884759a14fa0f5f896c791cae,34,2220.75,65.32,0.0588,4.65,1487.6,461.97
2eb70248d66e0e3ef83659f71b244378,203,46849.51,230.79,0.1429,2.82,39949.29,3125.73
6039e27294dc75811c0d8a39069f52c0,78,27770.02,356.03,0.2564,3.92,15400.4,2583.07
2a6fbeaa7ab9e5d59a35841a8da71ce4,32,2392.11,74.75,0.0625,4,1688.79,663.61
784ba75dd9d20200c4caed3d7a77141a,23,9180.46,399.15,0.087,3.87,8168.32,615.12
cd68562d3f44870c08922d380acae552,140,22994.43,164.25,0.2286,3.99,19440.7,2321.9
cb3dd9ce66268c7a3ca7241ac70ab58c,57,4073.72,71.47,0.0702,4.23,3078.25,947.84
aba1721a889e04decc910aa13b768ef4,93,19491.71,209.59,0.1183,4.46,14279.3,1257.66
c8b3445d737de6befde0c88ede534a5e,36,5282.51,146.74,0.0278,3.97,3149.04,651.75
7357b52d27cbaa90f81a96cbc1279396,14,1545.83,110.42,0.0714,4.29,1564.28,257.85
259f7b5e6e482c230e5bfaa670b6bb8f,176,15001.34,85.23,0.017,4.27,9173.01,2967.52
b2a6d334e2833acea353624840e25a0e,27,2356.3,87.27,0,4.52,1755.88,404.59
0df3984f9dfb3d49ac6366acbd3bbb85,93,12056.66,129.64,0.0108,4.32,11090.99,1568.65
382229d1e840115ffe3dbf5ff460e417,51,5413.5,106.15,0.098,4.35,4766.94,919.62
e439f7176d763f92de325271111b2fd5,6,1547.7,257.95,0,5,1320.9,226.8
9baf5cb77970f539089d09a38bcec5c3,33,6643.24,201.31,0,4.45,6071.67,544.57
54219883e72aad869adfb2a54b7bfa0f,5,7579.55,1515.91,0,3.2,6750,829.55
f214d28e8d8e3ef068748498ccc2f813,58,3429.14,59.12,0.069,4.14,2282.42,793.18
6a8a889bde935bafa76d7848782dfaf9,30,1693.66,56.46,0.0667,3.93,860.82,367.8
70849ca4f400aaabb62cb7462a6f1428,13,1143.24,87.94,0.1538,4.38,949.47,248.86
8f119a0aee85c0c8fc534629734e94fd,81,5448.81,67.27,0.0617,4.25,3578.88,1067.01
dee656f0f566ed1aa85bd137c943f08f,97,8382.34,86.42,0.0515,4.36,6298.87,1722.32
fc906263ca5083d09dce42fe02247800,120,6900.36,57.5,0,4.39,4527.6,1900.37
ce3ad9de960102d0677a81f5d0bb7b2d,1,174.21,174.21,0,5,158,16.21
1f9ab4708f3056ede07124aad39a2554,80,16132.23,201.65,0.05,4.11,13782.63,2460.27
d17f467e4bf608a510c20d82f4ba3b6b,11,3471.31,315.57,0.1818,4.27,2963.78,507.53
bd23da7354813347129d751591d1a6e2,89,11753.18,132.06,0.0449,4.11,9874.4,1424.08
e2aee0892199b1d92530e371abd825bf,40,11099.38,277.48,0.125,3.88,5442.76,2528.59
2059c39f76271d4ca3f15b5ffaccc8b8,12,791.29,65.94,0,4.5,604.9,186.39
9646c3513289980f17226a2fc4720dbd,81,5465.55,67.48,0.0741,4.38,3092,1263
6cd68b3ed6d59aaa9fece558ad360c0a,169,15162.93,89.72,0.0178,4.49,11919.37,2708.65
af7cdac9d9897cddead9c6b08976c642,6,694.01,115.67,0.1667,3.67,543.54,150.47
2009a095de2a2a41626f6c6d7722678d,16,1275.73,79.73,0,4.19,460.49,275.26
9a03a4e9eb0b947652fae4f6121a3f5e,7,1803.72,257.67,0.1429,3.86,1497,185.22
e62b2d6ac10570a035a30bafcf01d263,78,8576.07,109.95,0.141,3.95,5849.71,1115.57
08ad4ac1388e4420ca531c3edfc46198,7,436.46,62.35,0,2.71,221.62,89.05
430315b7bb4b6e4b3c978f9dfa9b0558,21,3603.58,171.6,0.0476,4.05,2963.9,564.22
8e8a7ce9f2f970dc00e2acf6f6e199f6,65,10409.16,160.14,0.1077,3.98,8956,1162.48
b561927807645834b59ef0d16ba55a24,100,7175.56,71.76,0.14,4.37,4759.19,1382.73
76d64c4aca3a7baf218bf93ef7fa768d,73,23646.12,323.92,0.0274,4.11,18051.4,3690.88
1336efc61c316ddf92c899eb817f7cae,86,8538.55,99.29,0.093,3.94,4849.3,1528.94
d23019c84ffae2d5ef2270367b8605fc,39,32096.18,822.98,0.0256,4.41,29205.1,2749.74
116ccb1a1604bc88e4d234a8c23f33de,73,3812.41,52.22,0.0548,4.6,2004.89,943.44
66e0557ecc2b4dbea057e93f215f68d8,33,12628.42,382.68,0.2727,4.03,13348,522.32
870d0118f7a9d85960f29ad89d5d989a,69,7305.67,105.88,0.0435,4.13,3518.58,1456.74
0d33a55da925bbf1ff02af5f6059fc7f,25,1238.97,49.56,0.04,4.52,575.3,394.95
58f1a6197ed863543e0136bdedb3fce2,45,8349.7,185.55,0.0222,4.16,6833,1070.69
54a1852d1b8f10312c55e906355666ee,216,21435.77,99.24,0.1019,4.38,18100.32,3730.69
25cf099de44674fde97473224f9d59ab,51,2359.55,46.27,0.0392,4.34,1681.54,713.91
e0eabded302882513ced4ea3eb0c7059,8,1127.88,140.99,0,4.63,978.4,138.79
503c1de08ae81a2d86f17951b204db55,22,5321.9,241.9,0.0909,4.41,4906.99,414.91
d101c6da914ae3d53f7bee42283f2fe2,19,2409.92,126.84,0.0526,4,1384.1,302.48
f5a590cf36251cf1162ea35bef76fe84,121,59852.57,494.65,0.0992,4.29,53857.78,4396.16
9674754b5a0cb32b638cec001178f799,100,7809.74,78.1,0.03,4.05,5133.46,1266.96
fd386aa7bed2af3c7035c65506c9b4a3,80,4303.33,53.79,0.1125,4.33,2477.05,1082.07
8a87611c08849ffeeccab52aa798b6c7,6,844.44,140.74,0,4.67,587.9,113.05
d57e18d5f73c7ccb7f7339b61166898d,65,4361.3,67.1,0.0308,4.42,3307.5,941.72
45ba18c210d42734ec52c0c1c574e9ee,42,6323.68,150.56,0.0952,4.02,5485.21,1038.98
373ee4a3a775a733770ca3f790b8b9ac,25,3902.08,156.08,0.08,4.04,2265.48,329.2
6df688df543f90e9b38f4319e75a9d88,57,4262.44,74.78,0,4.53,1958.36,802.02
1f1bb1f0859883505541bdd6606193e5,33,19104.45,578.92,0.0909,4.33,17190.8,588.4
ea566164622c6b439516ab18062c42cd,56,11644.36,207.94,0.2143,3.82,10742.12,905.05
392e0502231ae2f8b29994ef6398cd77,17,1882.79,110.75,0.1176,4.35,1572.9,309.89
adbc26658d6c7b4b6219f9d934598091,93,15077.58,162.12,0.1505,4.06,11916.3,1901.47
bba74270a87732727b5a3b4fd9ac1c39,40,7774.2,194.36,0,3.88,5964.6,743.74
acadd4d36859671cb635527c6c977533,12,2646.94,220.58,0.1667,4.25,2381,265.94
c7dcd301ecfe5ab7f778ac172cf74be7,3,458.19,152.73,0,3,407.79,50.4
25e6ffe976bd75618accfe16cefcbd0d,116,18796.31,162.04,0.0517,4.42,11600.5,1699.03
7a241947449cc45dbfda4f9d0798d9d0,69,22676.2,328.64,0.058,3.82,7770.63,1967.9
0b35c634521043bf4b47e21547b99ab5,79,33653.27,425.99,0.1139,3.56,13455.45,1550
eebb3372362aa9a46975164bed19a7e7,4,354.61,88.65,0.5,3.25,295.96,58.65
29e6e05b65f93bc224c644319dc52ecf,4,558.92,139.73,0,4.75,475.6,83.32
aa762680c40618316a896838866140ea,3,323.46,107.82,0.3333,3.33,261,62.46
8ae520247981aa06bc94abddf5f46d34,70,17766.34,253.8,0.0143,4.43,17498.96,1540.07
d3674f271c91f824f82d24d92011f669,21,2101.82,100.09,0.0952,3.95,1758.2,399.31
7b7f91e98f8c6def45a1407923304402,14,1138.41,81.32,0.0714,3.5,417.47,203.02
dbb9b48c841a0e39e21f98e1a6b2ec3e,124,10785.35,86.98,0.0403,4.23,7463.12,1669.37
b83cedfb587e7911540e3f576d6917ce,26,2757.82,106.07,0.0769,4.27,2349.73,353.49
e48b04bf1aa1ef711caebeb7aede6180,25,3832.73,153.31,0,4.48,3187.1,645.63
eeb6de78f79159600292e314a77cbd18,87,47232.7,542.9,0.0345,4.39,45573.84,3126.95
ffad1e7127fb622cb64a900751590acd,15,1740.37,116.02,0,4.87,884.3,206.53
4992e76a42cb3aad7a7047e0d3d7e729,82,6109.39,74.5,0.061,3.95,2488.3,1080.09
5fd924b4836098a5be0ecf81ba054ce0,9,1431.4,159.04,0,3.78,1658.8,160.58
312ba1d77e9c332ef21f9598b7f64cd7,8,678.75,84.84,0.5,3.38,567,111.75
b1fc4f64df5a0e8b6913ab38803c57a9,125,15140.34,121.12,0.112,3.81,8337.75,2225.03
75d34ebb1bd0bd7dde40dd507b8169c3,82,19033.51,232.12,0.2561,3.89,16866.18,1551.01
4917cee8d902e13428c3ec4b1ca6f315,33,6178.34,187.22,0.0303,4.21,5401.9,1138.02
94144541854e298c2d976cb893b81343,77,22801,296.12,0.039,4.29,17315.18,1445.16
d624126b9206f595fb3fbb6ba03b28a8,29,8640.16,297.94,0.0345,4.36,7558.7,589.47
165fc07beebdcb6190fba8a06db2a449,64,31264.99,488.52,0.125,3.69,17481.4,1600.03
